,EMD_CD,EMD_ENG_NM,EMD_KOR_NM,predicted
2988,47210380,Dansan-myeon,단산면,83.0077334293788
2989,47210390,Buseok-myeon,부석면,88.33011386866296
2990,47230102,Mangjeong-dong,망정동,19.55003348964767
2991,47230103,Yasa-dong,야사동,22.94722737145111
2992,47230104,Munnae-dong,문내동,18.057388625749617
2993,47230105,Munoe-dong,문외동,16.151871404207487
2994,47230106,Changgu-dong,창구동,16.93271408028203
2995,47230107,Gyochon-dong,교촌동,17.89704854725821
2996,47230108,Gwajeon-dong,과전동,16.493497597425236
2997,47230110,Hwaryong-dong,화룡동,17.444480984206535
2998,47230111,Do-dong,도동,18.480822109174095
2999,47230112,Geumno-dong,금노동,17.658668767926596
3000,47230113,Wansan-dong,완산동,17.095914874053136
3001,47230114,Beomeo-dong,범어동,34.79600247717813
3002,47230115,Jaksan-dong,작산동,26.84756121991811
3003,47230116,Bong-dong,봉동,16.151505551432656
3004,47230117,Bonchon-dong,본촌동,27.420616527871456
3005,47230118,Chaesin-dong,채신동,35.91234478893972
3006,47230119,Goeyeon-dong,괴연동,73.77935610383335
3007,47230120,Daejeon-dong,대전동,28.735882467247453
3008,47230121,Nokjeon-dong,녹전동,23.253290215311164
3009,47230122,Dorim-dong,도림동,48.00933446431884
3010,47230123,Omi-dong,오미동,29.5573686475481
3011,47230124,Osu-dong,오수동,29.399151777245656
3012,47230125,Ssanggye-dong,쌍계동,33.032943488236995
3013,47230127,Maesan-dong,매산동,36.98268096775829
3014,47230128,Eonha-dong,언하동,19.453891588020873
3015,47230129,Singi-dong,신기동,20.135132746271843
3016,47230130,Seosan-dong,서산동,30.63566717157663
3017,47230250,Geumho-eup,금호읍,69.91922786926476
3018,47230310,Cheongtong-myeon,청통면,85.94807717553333
3019,47230320,Sinnyeong-myeon,신녕면,85.0335400197359
3020,47230330,Hwasan-myeon,화산면,69.86255157773104
3021,47230340,Hwabuk-myeon,화북면,70.25700348442481
3022,47230350,Hwanam-myeon,화남면,80.53177846437114
3023,47230360,Jayang-myeon,자양면,89.51317923605163
3024,47230370,Imgo-myeon,임고면,88.15698185987316
3025,47230380,Gogyeong-myeon,고경면,84.67244780973321
3026,47230390,Bugan-myeon,북안면,81.9705140613456
3027,47230400,Daechang-myeon,대창면,81.89560567141126
3028,47250109,Muyang-dong,무양동,15.303345717657225
3029,47250110,Nagyang-dong,낙양동,34.54410744104857
3030,47250111,Gaeun-dong,개운동,73.382297181349
3031,47250112,Sinbong-dong,신봉동,17.009189858802788
3032,47250113,Gajang-dong,가장동,54.6185131607339
3033,47250114,Yangchon-dong,양촌동,49.3642670253381
3034,47250115,Jicheon-dong,지천동,63.01614099040893
3035,47250116,Odae-dong,오대동,36.58072432548659
3036,47250118,Geodong-dong,거동동,38.56861668457836
3037,47250119,Inpyeong-dong,인평동,26.853560664766007
3038,47250120,Seogok-dong,서곡동,60.01851278917806
3039,47250121,Hwagae-dong,화개동,16.404757787985904
3040,47250122,Oedap-dong,외답동,50.5110899414802
3041,47250123,Heonsin-dong,헌신동,38.61551377877721
3042,47250124,Byeongseong-dong,병성동,30.465114423820417
3043,47250125,Donam-dong,도남동,24.13649509337878
3044,47250126,Naksang-dong,낙상동,17.832782342029255
3045,47250127,Jungdeok-dong,중덕동,15.209145915435279
3046,47250128,Chosan-dong,초산동,16.78771441732336
3047,47250129,Hwasan-dong,화산동,54.27702911135477
3048,47250130,Gyesan-dong,계산동,15.983614502950804
3049,47250131,Buwon-dong,부원동,72.38103530205085
3050,47250132,Jukjeon-dong,죽전동,15.61498168202731
3051,47250133,Mansan-dong,만산동,58.85634272528818
3052,47250134,Yeonwon-dong,연원동,66.59264607962345
3053,47250135,Namjang-dong,남장동,65.92694809510886
3054,47250136,Namjeok-dong,남적동,26.281253794605725
3055,47250250,Hamchang-eup,함창읍,70.83238839711944
3056,47250310,Jungdong-myeon,중동면,69.53225153547419
3057,47250325,Sabeolgung-myeon,사벌국면,71.35273275928195
3058,47250330,Nakdong-myeon,낙동면,69.39470783877138
3059,47250340,Cheongni-myeon,청리면,55.6660518487471
3060,47250350,Gongseong-myeon,공성면,55.84594353062363
3061,47250360,Oenam-myeon,외남면,79.93867145192931
3062,47250370,Naeseo-myeon,내서면,48.542317995102145
3063,47250380,Modong-myeon,모동면,59.65126326277056
3064,47250390,Moseo-myeon,모서면,78.96182129956794
3065,47250400,Hwadong-myeon,화동면,81.89563281614434
3066,47250410,Hwaseo-myeon,화서면,61.86144366994583
3067,47250420,Hwabuk-myeon,화북면,68.49404352000126
3068,47250430,Oeseo-myeon,외서면,50.776826109750196
3069,47250440,Euncheok-myeon,은척면,83.14870960950743
3070,47250450,Gonggeom-myeon,공검면,67.07974105559077
3071,47250460,Ian-myeon,이안면,79.2721100179532
3072,47250470,Hwanam-myeon,화남면,61.71688717866562
3073,47280101,Jeomchon-dong,점촌동,16.825749696693023
3074,47280103,Heungdeok-dong,흥덕동,20.427236271536874
3075,47280104,Uji-dong,우지동,57.78366791564535
3076,47280105,Chang-dong,창동,27.52413836521849
3077,47280106,Singi-dong,신기동,29.032189950235676
3078,47280107,Buljeong-dong,불정동,87.65036791348048
3079,47280108,Yugok-dong,유곡동,69.27568805313923
3080,47280109,Gongpyeong-dong,공평동,71.18461416613296
3081,47280110,Mojeon-dong,모전동,20.926147541491737
3082,47280111,Yunjik-dong,윤직동,15.65673958002917
3083,47280250,Mungyeong-eup,문경읍,74.86245154014495
3084,47280253,Gaeun-eup,가은읍,74.96118745459161
3085,47280310,Yeongsun-myeon,영순면,71.50058181957306
3086,47280320,Sanyang-myeon,산양면,59.27026675419776
3087,47280330,Hogye-myeon,호계면,62.17591737913698
3088,47280340,Sanbuk-myeon,산북면,84.95589552476149
3089,47280350,Dongno-myeon,동로면,87.67220650665881
3090,47280360,Maseong-myeon,마성면,87.77988729122043
3091,47280370,Nongam-myeon,농암면,61.211361594672034
3092,47290105,Sangbang-dong,상방동,16.854147212261935
3093,47290106,Baekcheon-dong,백천동,28.51406250012993
3094,47290107,Okgok-dong,옥곡동,21.217572345406463
3095,47290108,Sajeong-dong,사정동,24.65716812484858
3096,47290109,Oksan-dong,옥산동,21.35274750845143
3097,47290110,Jungsan-dong,중산동,17.34653385042447
3098,47290116,Gyeyang-dong,계양동,17.617821803826363
3099,47290118,Joyeong-dong,조영동,16.855189214049656
3100,47290119,Nambang-dong,남방동,16.412647416114144
3101,47290121,Yeocheon-dong,여천동,27.12831794410329
3102,47290122,Yugok-dong,유곡동,66.72758467219086
3103,47290123,Sincheon-dong,신천동,17.391654686922017
3104,47290124,Jeomchon-dong,점촌동,63.631888308839116
3105,47290125,Pyeongsan-dong,평산동,66.9158495758309
3106,47290126,Sa-dong,사동,23.882370294590423
3107,47290127,Sampung-dong,삼풍동,16.477923446976327
3108,47290128,Gapje-dong,갑제동,20.199079372718597
3109,47290250,Hayang-eup,하양읍,78.1492294728902
3110,47290253,Jillyang-eup,진량읍,51.959051348838905
3111,47290256,Amnyang-eup,압량읍,15.555699082975641
3112,47290310,Wachon-myeon,와촌면,84.73213904654409
3113,47290330,Jain-myeon,자인면,29.83637578497813
3114,47290340,Yongseong-myeon,용성면,75.58226938358384
3115,47290350,Namsan-myeon,남산면,70.22692254832393
3116,47290370,Namcheon-myeon,남천면,85.095906213593
3117,47730250,Uiseong-eup,의성읍,72.86227102650902
3118,47730310,Danchon-myeon,단촌면,84.38630672284735
3119,47730320,Jeomgok-myeon,점곡면,73.66781925299651
3120,47730330,Oksan-myeon,옥산면,77.6640390569397
3121,47730340,Sagok-myeon,사곡면,73.80923096388074
3122,47730350,Chunsan-myeon,춘산면,78.75745973707565
3123,47730360,Gaeum-myeon,가음면,76.32392348738139
3124,47730370,Geumseong-myeon,금성면,82.31135682424481
3125,47730380,Bongyang-myeon,봉양면,59.78993716861142
3126,47730390,Bian-myeon,비안면,82.17455968323374
3127,47730400,Gucheon-myeon,구천면,64.61301156351226
3128,47730410,Danmil-myeon,단밀면,77.94206287524884
3129,47730420,Danbuk-myeon,단북면,17.27243939152531
3130,47730430,Angye-myeon,안계면,29.46699741085303
3131,47730440,Dain-myeon,다인면,80.74496421594795
3132,47730450,Sinpyeong-myeon,신평면,65.86087028677456
3133,47730460,Anpyeong-myeon,안평면,66.40279919721098
3134,47730470,Ansa-myeon,안사면,70.29975375122571
3135,47750250,Cheongsong-eup,청송읍,86.64946998837183
3136,47750315,Juwangsan-myeon,주왕산면,87.51863945247334
3137,47750320,Bunam-myeon,부남면,83.71257554588257
3138,47750330,Hyeondong-myeon,현동면,83.98659534920836
3139,47750340,Hyeonseo-myeon,현서면,88.18255272690307
3140,47750350,Andeok-myeon,안덕면,83.75388765338629
3141,47750360,Pacheon-myeon,파천면,84.4691141626971
3142,47750370,Jinbo-myeon,진보면,83.84989668651465
3143,47760250,Yeongyang-eup,영양읍,85.93269385281698
3144,47760310,Ibam-myeon,입암면,79.53550447895023
3145,47760320,Cheonggi-myeon,청기면,83.76010027514702
3146,47760330,Irwol-myeon,일월면,86.78972349080534
3147,47760340,Subi-myeon,수비면,70.88503352154343
3148,47760350,Seokbo-myeon,석보면,66.75505693649467
3149,47770250,Yeongdeok-eup,영덕읍,85.88063811761451
3150,47770310,Ganggu-myeon,강구면,82.82743139518274
3151,47770320,Namjeong-myeon,남정면,76.91537931716738
3152,47770330,Dalsan-myeon,달산면,83.77714762092205
3153,47770340,Jipum-myeon,지품면,87.98206742879628
3154,47770350,Chuksan-myeon,축산면,83.14546118372196
3155,47770360,Yeonghae-myeon,영해면,86.061135303702
3156,47770370,Byeonggok-myeon,병곡면,88.64158713455016
3157,47770380,Changsu-myeon,창수면,75.32659865321453
3158,47820250,Hwayang-eup,화양읍,50.90835415417546
3159,47820253,Cheongdo-eup,청도읍,84.52928946936319
3160,47820310,Gangnam-myeon,각남면,66.99959919635272
3161,47820320,Punggak-myeon,풍각면,59.08335621726706
3162,47820330,Gakbuk-myeon,각북면,75.53285058933352
3163,47820340,Iseo-myeon,이서면,83.12958397163328
3164,47820350,Unmun-myeon,운문면,77.25971079480667
3165,47820360,Geumcheon-myeon,금천면,85.7368303645108
3166,47820370,Maejeon-myeon,매전면,76.50010687040573
3167,47830253,Daegaya-eup,대가야읍,84.13881687554195
3168,47830310,Deokgok-myeon,덕곡면,79.97170520382538
3169,47830320,Unsu-myeon,운수면,63.06598720330222
3170,47830330,Seongsan-myeon,성산면,85.67887187774136
3171,47830340,Dasan-myeon,다산면,56.90885819703419
3172,47830350,Gaejin-myeon,개진면,69.16099955124157
3173,47830360,Ugok-myeon,우곡면,79.74318281647551
3174,47830370,Ssangnim-myeon,쌍림면,76.20893515612921
3175,47840250,Seongju-eup,성주읍,53.803525479693434
3176,47840310,Seonnam-myeon,선남면,83.03273480888946
3177,47840320,Yongam-myeon,용암면,86.73069895190699
3178,47840330,Suryun-myeon,수륜면,89.59115840571474
3179,47840340,Gacheon-myeon,가천면,88.5054066677267
3180,47840350,Geumsu-myeon,금수면,89.05706291333489
3181,47840360,Daega-myeon,대가면,65.80013902649027
3182,47840370,Byeokjin-myeon,벽진면,75.60078247842503
3183,47840380,Chojeon-myeon,초전면,83.22653135502877
3184,47840390,Wolhang-myeon,월항면,77.50773903953008
3185,47850250,Waegwan-eup,왜관읍,80.72500174290299
3186,47850253,Buksam-eup,북삼읍,65.60625241796929
3187,47850256,Seokjeok-eup,석적읍,76.65605955515751
3188,47850310,Jicheon-myeon,지천면,88.87142062054637
3189,47850320,Dongmyeong-myeon,동명면,75.11694511407376
3190,47850330,Gasan-myeon,가산면,78.31428150090461
3191,47850360,Yangmok-myeon,약목면,76.98051108308402
3192,47850370,Gisan-myeon,기산면,73.44761125065725
3193,47900250,Yecheon-eup,예천읍,77.7614708159591
3194,47900310,Yongmun-myeon,용문면,58.76168463657299
3195,47900340,Gamcheon-myeon,감천면,80.50527411897295
3196,47900350,Bomun-myeon,보문면,70.13187132900278
3197,47900360,Homyeong-myeon,호명면,76.46781642876915
3198,47900370,Yucheon-myeon,유천면,63.751505682609924
3199,47900380,Yonggung-myeon,용궁면,58.88173911841951
3200,47900390,Gaepo-myeon,개포면,58.12057001388114
3201,47900400,Jibo-myeon,지보면,80.38808431046685
3202,47900410,Pungyang-myeon,풍양면,84.84582658355258
3203,47900420,Hyoja-myeon,효자면,78.40895753639612
3204,47900430,Eunpung-myeon,은풍면,78.61580419501935
3205,47920250,Bonghwa-eup,봉화읍,72.28280524937051
3206,47920310,Murya-myeon,물야면,87.01879066411658
3207,47920320,Bongseong-myeon,봉성면,89.61414653401036
3208,47920330,Beopjeon-myeon,법전면,83.92081578876629
3209,47920340,Chunyang-myeon,춘양면,86.88071267352798
3210,47920350,Socheon-myeon,소천면,87.12706881108907
3211,47920360,Jaesan-myeon,재산면,84.76648880498507
3212,47920370,Myeongho-myeon,명호면,83.80855725399246
3213,47920380,Sangun-myeon,상운면,71.97872949429144
3214,47920390,Seokpo-myeon,석포면,79.4924955110806
3215,47930250,Uljin-eup,울진읍,80.76998185123614
3216,47930253,Pyeonghae-eup,평해읍,69.65218833370909
3217,47930310,Buk-myeon,북면,77.63499510958592
3218,47930330,Geunnam-myeon,근남면,86.97619134534781
3219,47930350,Giseong-myeon,기성면,77.71757890595255
3220,47930360,Onjeong-myeon,온정면,87.69238490598318
3221,47930370,Jukbyeon-myeon,죽변면,33.02191774724555
3222,47930380,Hupo-myeon,후포면,64.80582673546955
3223,47930390,Geumgangsong-myeon,금강송면,87.34776477142717
3224,47930400,Maehwa-myeon,매화면,70.43646022365442
3225,47940250,Ulleung-eup,울릉읍,82.38567992868681
3226,47940310,Seo-myeon,서면,77.69050153518016
3227,47940320,Buk-myeon,북면,69.53884644521627
3228,48121101,Buk-dong,북동,47.36349653294422
3229,48121102,Jung-dong,중동,27.685504674760608
3230,48121103,Seosang-dong,서상동,17.97790462993355
3231,48121104,Sodap-dong,소답동,28.19838855403929
3232,48121105,Dogye-dong,도계동,34.69753585761295
3233,48121106,Dongjeong-dong,동정동,22.090142842501308
3234,48121107,Sogye-dong,소계동,20.664093932877975
3235,48121108,Yong-dong,용동,45.187835407336614
3236,48121113,Jigwi-dong,지귀동,62.31139188647559
3237,48121114,Seogok-dong,서곡동,22.247292574455045
3238,48121116,Bongnim-dong,봉림동,56.33802386332311
3239,48121117,Toechon-dong,퇴촌동,61.26554512730903
3240,48121118,Myeonggok-dong,명곡동,23.992121480514676
3241,48121119,Bangye-dong,반계동,24.24082426867398
3242,48121120,Sahwa-dong,사화동,65.06763816753846
3243,48121121,Chayong-dong,차용동,16.875407417797728
3244,48121122,Naeri-dong,내리동,37.318835358940916
3245,48121124,Myeongseo-dong,명서동,27.560018548918148
3246,48121125,Sarim-dong,사림동,21.35660602839699
3247,48121127,Bonggok-dong,봉곡동,16.317231846283498
3248,48121129,Paryong-dong,팔용동,16.573636717706247
3249,48121250,Dong-eup,동읍,61.31271730214709
3250,48121310,Buk-myeon,북면,65.4614907140538
3251,48121320,Daesan-myeon,대산면,15.787021204693396
3252,48123101,Towol-dong,토월동,49.58610322586648
3253,48123102,Sapajeong-dong,사파정동,37.74369352308658
3254,48123103,Gaeumjeong-dong,가음정동,16.35941791927013
3255,48123104,Oe-dong,외동,17.009200030649613
3256,48123105,Daebang-dong,대방동,31.814105492422794
3257,48123106,Namsan-dong,남산동,19.55188494926855
3258,48123107,Samjeongja-dong,삼정자동,72.10624830790448
3259,48123108,Cheonseon-dong,천선동,62.248529664871675
3260,48123109,Bulmosan-dong,불모산동,58.697263301030475
3261,48123110,Anmin-dong,안민동,71.15887316653716
3262,48123111,Nae-dong,내동,18.268991557132626
3263,48123112,Namji-dong,남지동,34.86582997628799
3264,48123113,Sangbok-dong,상복동,44.52818067080709
3265,48123114,Wanam-dong,완암동,53.95484060527998
3266,48123115,Changgok-dong,창곡동,39.79381347535292
3267,48123116,Wollim-dong,월림동,15.121782365589464
3268,48123117,Jeokhyeon-dong,적현동,71.59228524855415
3269,48123118,Yanggok-dong,양곡동,68.4290172027734
3270,48123119,Bansong-dong,반송동,34.73901931862919
3271,48123120,Gwisan-dong,귀산동,69.15029448019563
3272,48123121,Gwigok-dong,귀곡동,73.97511737283268
3273,48123122,Gwihyeon-dong,귀현동,34.08555874680349
3274,48123123,Sinchon-dong,신촌동,23.900534959714633
3275,48123125,Jungang-dong,중앙동,22.197525251472435
3276,48123126,Ballim-dong,반림동,53.4717352099525
3277,48123127,Sangnam-dong,상남동,16.49388827989681
3278,48123128,Seongju-dong,성주동,18.977909024685243
3279,48123129,Ungnam-dong,웅남동,16.263605937658575
3280,48123130,Sapa-dong,사파동,17.221323027181338
3281,48123131,Gaeum-dong,가음동,17.318710907100712
3282,48123133,Namyang-dong,남양동,29.164052042325434
3283,48123134,Yongji-dong,용지동,16.48643773994488
3284,48123135,Yongho-dong,용호동,16.70758371714827
3285,48123136,Sinwol-dong,신월동,16.695331277874082
3286,48123137,Daewon-dong,대원동,16.745417718482
3287,48123138,Dudae-dong,두대동,20.71536547444912
3288,48123139,Samdong-dong,삼동동,17.675560438653974
3289,48123141,Toechon-dong,퇴촌동,16.388736665012342
3290,48125101,Gapo-dong,가포동,42.72031924695227
3291,48125102,Gyobang-dong,교방동,40.41744732753021
3292,48125109,Daechang-dong,대창동,16.254920810234246
3293,48125110,Deokdong-dong,덕동동,57.57264683101179
3294,48125115,Munhwa-dong,문화동,16.594975326652623
3295,48125116,Banwol-dong,반월동,15.341634338172886
3296,48125117,Burim-dong,부림동,15.361712468749783
3297,48125118,Sanho-dong,산호동,22.1234680641653
3298,48125120,Seoseong-dong,서성동,15.204439840861179
3299,48125123,Sinwol-dong,신월동,23.29480991118314
3300,48125126,Sinpo-dong 2(i)-ga,신포동2가,16.47065362752129
3301,48125128,Wanwol-dong,완월동,30.767617433952825
3302,48125134,Woryeong-dong,월영동,37.200336234784245
3303,48125136,Yegok-dong,예곡동,37.7532778615635
3304,48125138,Usan-dong,우산동,34.375404947776154
3305,48125140,Jasan-dong,자산동,78.1767703662341
3306,48125155,Chusan-dong,추산동,16.657961454216785
3307,48125156,Pyeonghwa-dong,평화동,15.983941182106962
3308,48125159,Hyeon-dong,현동,39.87101951411437
3309,48125310,Gusan-myeon,구산면,83.43822313392178
3310,48125320,Jindong-myeon,진동면,68.22642500263896
3311,48125330,Jinbuk-myeon,진북면,63.666581070774164
3312,48125340,Jinjeon-myeon,진전면,84.61775468537796
3313,48127101,Guam-dong,구암동,47.659868993289294
3314,48127102,Ducheok-dong,두척동,71.78821872382497
3315,48127103,Bongam-dong,봉암동,30.205559597749264
3316,48127104,Seokjeon-dong,석전동,23.903858958537775
3317,48127105,Yangdeok-dong,양덕동,18.620241467574854
3318,48127106,Hapseong-dong,합성동,75.58784630519547
3319,48127107,Hoeseong-dong,회성동,69.76334353507289
3320,48127108,Hoewon-dong,회원동,37.81139045828388
3321,48127250,Naeseo-eup,내서읍,53.61209423211667
3322,48129101,Dongsang-dong,동상동,17.35027134092063
3323,48129102,Docheon-dong,도천동,19.414057185304216
3324,48129105,Hyeon-dong,현동,36.9942347581308
3325,48129106,Bibong-dong,비봉동,24.170786238433394
3326,48129107,Taepyeong-dong,태평동,17.784957765242062
3327,48129108,Chungui-dong,충의동,16.744514524173802
3328,48129109,Musong-dong,무송동,17.653416730738027
3329,48129110,Inui-dong,인의동,15.723992848933124
3330,48129114,Aenggok-dong,앵곡동,15.150787186924502
3331,48129115,Jehwangsan-dong,제황산동,25.233146461870575
3332,48129116,Sokcheon-dong,속천동,16.39290767937976
3333,48129117,Daejuk-dong,대죽동,30.300055620345727
3334,48129118,Angok-dong,안곡동,28.02684056501249
3335,48129137,Yeojwa-dong,여좌동,20.465726197214636
3336,48129138,Taebaek-dong,태백동,31.623998221393606
3337,48129139,Gyeonghwa-dong,경화동,20.916347611422346
3338,48129140,Seok-dong,석동,27.055110375905546
3339,48129142,Jaeun-dong,자은동,42.54685340585967
3340,48129143,Deoksan-dong,덕산동,16.724622099765206
3341,48129144,Pungho-dong,풍호동,52.133966134389496
3342,48129145,Jangcheon-dong,장천동,33.51759569257489
3343,48129146,Haengam-dong,행암동,18.982196198143626
3344,48129147,Bukbu-dong,북부동,42.39042639990116
3345,48129148,Seongnae-dong,성내동,31.234189125780652
3346,48129149,Seojung-dong,서중동,33.50354898270627
3347,48129150,Nammun-dong,남문동,36.0546153197902
3348,48129151,Jedeok-dong,제덕동,27.139001144022224
3349,48129152,Sudo-dong,수도동,16.92880553061053
3350,48129153,Yeondo-dong,연도동,18.011933884871368
3351,48129154,Myeong-dong,명동,21.285436392273567
3352,48129155,Jukgok-dong,죽곡동,79.06573556030921
3353,48129156,Wonpo-dong,원포동,55.85984297521486
3354,48129157,Namyang-dong,남양동,44.8262688766235
3355,48129158,Macheon-dong,마천동,80.91508048343847
3356,48129159,Sosa-dong,소사동,54.969243581793215
3357,48129160,Daejang-dong,대장동,69.39471078827279
3358,48129161,Du-dong,두동,74.61322868588682
3359,48129162,Cheongan-dong,청안동,23.32272415537102
3360,48129163,Angol-dong,안골동,38.57792105048022
3361,48129164,Yongwon-dong,용원동,42.62197474892971
3362,48129165,Gaju-dong,가주동,77.56729051314888
3363,48170101,Manggyeong-dong,망경동,72.16405320091518
3364,48170102,Juyak-dong,주약동,45.053186415116535
3365,48170110,Pyeongan-dong,평안동,16.282852992430435
3366,48170112,Gye-dong,계동,16.350863408698704
3367,48170114,Sangbong-dong,상봉동,22.397234467594362
3368,48170115,Bongnae-dong,봉래동,15.946495430471346
3369,48170116,Sujeong-dong,수정동,16.087003973015616
3370,48170118,Okbong-dong,옥봉동,16.21958106437642
3371,48170119,Sangdae-dong,상대동,18.738709294408633
3372,48170120,Hadae-dong,하대동,21.59096865735039
3373,48170122,Chojeon-dong,초전동,17.684039713609177
3374,48170123,Jangjae-dong,장재동,40.533916068549885
3375,48170124,Hachon-dong,하촌동,66.01382460570447
3376,48170125,Sinan-dong,신안동,29.02362845487375
3377,48170126,Pyeonggeo-dong,평거동,16.548886212804696
3378,48170127,Ihyeon-dong,이현동,22.663347512661105
3379,48170128,Yugok-dong,유곡동,34.52414549707956
3380,48170129,Panmun-dong,판문동,44.58480802453392
3381,48170130,Gwigok-dong,귀곡동,33.911836357799004
3382,48170131,Gajwa-dong,가좌동,65.78642393965356
3383,48170132,Hotan-dong,호탄동,28.650184503586857
3384,48170137,Chungmugong-dong,충무공동,18.2225476564944
3385,48170250,Munsan-eup,문산읍,70.41425050041576
3386,48170310,Naedong-myeon,내동면,65.74471899298948
3387,48170320,Jeongchon-myeon,정촌면,46.19797454280986
3388,48170330,Geumgok-myeon,금곡면,75.49875208517985
3389,48170350,Jinseong-myeon,진성면,85.6938588930509
3390,48170360,Ilbanseong-myeon,일반성면,88.36811941492184
3391,48170370,Ibanseong-myeon,이반성면,56.76552279426509
3392,48170380,Sabong-myeon,사봉면,44.01879720343836
3393,48170390,Jisu-myeon,지수면,59.90989920971631
3394,48170400,Daegok-myeon,대곡면,87.97955094841767
3395,48170410,Geumsan-myeon,금산면,49.56209398026583
3396,48170420,Jiphyeon-myeon,집현면,86.78213561159342
3397,48170430,Micheon-myeon,미천면,68.00060201106729
3398,48170440,Myeongseok-myeon,명석면,71.84858302515336
3399,48170450,Daepyeong-myeon,대평면,45.7112350074206
3400,48170460,Sugok-myeon,수곡면,86.660176854046
3401,48220101,Docheon-dong,도천동,18.820472832148155
3402,48220102,Seoho-dong,서호동,16.577118102847603
3403,48220103,Myeongjeong-dong,명정동,54.12429071355878
3404,48220105,Jungang-dong,중앙동,15.888403710907228
3405,48220106,Munhwa-dong,문화동,29.384746789091103
3406,48220107,Taepyeong-dong,태평동,16.868674052263373
3407,48220108,Dongho-dong,동호동,16.667226357864628
3408,48220109,Jeongnyang-dong,정량동,18.82100152994476
3409,48220110,Buksin-dong,북신동,21.770128117709362
3410,48220111,Mujeon-dong,무전동,18.392508243868512
3411,48220112,Pyeongnim-dong,평림동,35.983250804225534
3412,48220113,Inpyeong-dong,인평동,25.975102485015512
3413,48220114,Dang-dong,당동,19.73476956455006
3414,48220115,Misu-dong,미수동,17.58044474811712
3415,48220116,Bongpyeong-dong,봉평동,22.91446118467467
3416,48220117,Donam-dong,도남동,18.419482823811695
3417,48220250,Sanyang-eup,산양읍,60.24812008407374
3418,48220310,Yongnam-myeon,용남면,30.70450798420559
3419,48220330,Dosan-myeon,도산면,71.92994371428652
3420,48220340,Gwangdo-myeon,광도면,43.32208975696146
3421,48220360,Hansan-myeon,한산면,42.86904963890788
3422,48220370,Saryang-myeon,사량면,25.29029737633188
3423,48240101,Dong-dong,동동,32.15911543829801
3424,48240102,Seo-dong,서동,61.289325662635186
3425,48240103,Seongu-dong,선구동,16.994856672936745
3426,48240104,Donggeum-dong,동금동,17.289442766864077
3427,48240105,Seogeum-dong,서금동,15.908818729735424
3428,48240106,Dongnim-dong,동림동,46.67611216622088
3429,48240107,Jwaryong-dong,좌룡동,44.69549126354704
3430,48240108,Beolli-dong,벌리동,16.65046618555456
3431,48240109,Yonggang-dong,용강동,69.36581408566049
3432,48240110,Waryong-dong,와룡동,49.289863134187534
3433,48240111,Bongnam-dong,봉남동,15.978927745779629
3434,48240112,Igeum-dong,이금동,69.91541938028324
3435,48240113,Ihol-dong,이홀동,69.08919917372342
3436,48240114,Gungji-dong,궁지동,19.24698305099423
3437,48240115,Sadeung-dong,사등동,38.49155337500967
3438,48240116,Hyangchon-dong,향촌동,16.435120521572678
3439,48240117,Daebang-dong,대방동,30.093831618305895
3440,48240118,Siran-dong,실안동,65.502336062402
3441,48240120,Neukdo-dong,늑도동,17.077034493560515
3442,48240121,Sinsu-dong,신수동,16.381967122315718
3443,48240122,Baekcheon-dong,백천동,67.80023943718246
3444,48240123,Sinbyeok-dong,신벽동,55.15329369002004
3445,48240126,Songpo-dong,송포동,48.42052395892212
3446,48240127,Jungnim-dong,죽림동,82.44481109059258
3447,48240250,Sacheon-eup,사천읍,81.05649370745
3448,48240310,Jeongdong-myeon,정동면,71.35786771483814
3449,48240320,Sanam-myeon,사남면,73.15756481919571
3450,48240330,Yonghyeon-myeon,용현면,73.74698241762864
3451,48240340,Chukdong-myeon,축동면,76.93732496058804
3452,48240350,Gonyang-myeon,곤양면,69.08194186468776
3453,48240360,Gonmyeong-myeon,곤명면,81.34279897754347
3454,48240370,Seopo-myeon,서포면,78.56269674291404
3455,48250101,Dongsang-dong,동상동,19.776498145025094
3456,48250103,Buwon-dong,부원동,16.84749375495744
3457,48250105,Daeseong-dong,대성동,17.637816537264815
3458,48250106,Gusan-dong,구산동,58.33998507681697
3459,48250107,Samgye-dong,삼계동,42.74167466340851
3460,48250108,Nae-dong,내동,19.925983068700056
3461,48250109,Oe-dong,외동,18.13554222082541
3462,48250110,Heung-dong,흥동,19.115975962600967
3463,48250111,Pungyu-dong,풍유동,16.777246204439802
3464,48250112,Myeongbeop-dong,명법동,15.751433584612396
3465,48250113,I-dong,이동,25.675718832568208
3466,48250114,Hwamok-dong,화목동,17.45858930336237
3467,48250115,Jeonha-dong,전하동,16.709045977416327
3468,48250117,Samjeong-dong,삼정동,17.164757203102134
3469,48250118,Eobang-dong,어방동,52.03068259084264
3470,48250119,Sambang-dong,삼방동,45.3424120951145
3471,48250120,An-dong,안동,27.132756040435197
3472,48250121,Jinae-dong,지내동,21.67878584924205
3473,48250122,Buram-dong,불암동,17.291564765520793
3474,48250123,Yuha-dong,유하동,31.724349693164694
3475,48250124,Naedeok-dong,내덕동,17.9994027361372
3476,48250125,Bugok-dong,부곡동,68.37394189803621
3477,48250126,Mugye-dong,무계동,17.970639882050836
3478,48250127,Sinmun-dong,신문동,24.7262042628348
3479,48250128,Sammun-dong,삼문동,77.58297138978078
